query_name	thread_type	success	errors	timeouts	median_runtime
C1/C1_split26.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split26.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split27.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split27.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split28.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split28.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split29.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split29.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split3.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split3.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split30.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split30.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split31.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split31.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split32.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split32.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split33.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split33.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split34.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split34.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split35.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split35.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split36.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split36.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split37.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split37.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split38.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split38.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split39.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split39.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split4.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split4.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split40.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split40.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split41.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split41.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split42.sparql	stress	0.0	1.0	0.0	300.0
C1/C1_split42.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split43.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split43.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split44.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split44.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split45.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split45.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split46.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split46.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split47.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split47.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split48.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split48.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split49.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split49.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split5.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split5.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split50.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split50.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split51.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split51.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split52.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split52.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split53.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split53.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split54.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split54.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split55.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split55.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split56.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split56.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split57.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split57.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split58.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split58.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split59.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split59.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split6.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split6.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split60.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split60.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split61.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split61.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split62.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split62.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split63.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split63.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split64.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split64.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split65.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split65.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split66.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split66.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split67.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split67.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split68.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split68.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split69.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split69.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split7.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split7.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split70.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split70.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split71.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split71.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split72.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split72.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split73.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split73.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split74.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split74.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split75.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split75.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split76.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split76.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split77.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split77.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split78.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split78.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split79.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split79.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split8.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split8.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split80.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split80.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split81.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split81.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split82.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split82.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split83.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split83.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split84.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split84.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split85.sparql	stress	0.0	1.0	0.0	300.0
C1/C1_split85.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split86.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split86.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split87.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split87.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split88.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split88.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split89.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split89.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split9.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split9.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split90.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split90.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split91.sparql	stress	0.0	3.0	0.0	300.0
C1/C1_split91.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split92.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split92.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split93.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split93.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split94.sparql	stress	0.0	2.0	0.0	300.0
C1/C1_split94.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split95.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split95.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split96.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split96.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split97.sparql	stress	0.0	5.0	0.0	300.0
C1/C1_split97.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split98.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split98.sparql	warmup	0.0	1.0	0.0	300.0
C1/C1_split99.sparql	stress	0.0	4.0	0.0	300.0
C1/C1_split99.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split0.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split0.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split1.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split1.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split10.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split10.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split11.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split11.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split12.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split12.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split13.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split13.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split14.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split14.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split15.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split15.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split16.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split16.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split17.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split17.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split18.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split18.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split19.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split19.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split2.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split2.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split20.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split20.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split21.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split21.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split22.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split22.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split23.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split23.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split24.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split24.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split25.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split25.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split26.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split26.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split27.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split27.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split28.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split28.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split29.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split29.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split3.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split3.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split30.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split30.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split31.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split31.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split32.sparql	stress	0.0	1.0	0.0	300.0
C2/C2_split32.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split33.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split33.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split34.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split34.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split35.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split35.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split36.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split36.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split37.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split37.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split38.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split38.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split39.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split39.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split4.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split4.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split40.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split40.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split41.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split41.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split42.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split42.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split43.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split43.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split44.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split44.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split45.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split45.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split46.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split46.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split47.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split47.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split48.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split48.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split49.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split49.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split5.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split5.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split50.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split50.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split51.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split51.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split52.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split52.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split53.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split54.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split54.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split55.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split55.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split56.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split56.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split57.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split57.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split58.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split58.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split59.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split59.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split6.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split6.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split60.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split60.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split61.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split61.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split62.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split62.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split63.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split63.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split64.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split64.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split65.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split65.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split66.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split66.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split67.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split67.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split68.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split68.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split69.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split69.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split7.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split7.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split70.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split70.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split71.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split71.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split72.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split72.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split73.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split73.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split74.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split74.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split75.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split75.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split76.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split76.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split77.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split77.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split78.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split78.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split79.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split79.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split8.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split8.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split80.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split80.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split81.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split81.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split82.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split82.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split83.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split83.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split84.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split84.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split85.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split85.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split86.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split86.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split87.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split87.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split88.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split88.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split89.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split89.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split9.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split9.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split90.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split90.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split91.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split91.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split92.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split92.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split93.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split93.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split94.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split94.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split95.sparql	stress	0.0	5.0	0.0	300.0
C2/C2_split95.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split96.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split96.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split97.sparql	stress	0.0	2.0	0.0	300.0
C2/C2_split97.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split98.sparql	stress	0.0	4.0	0.0	300.0
C2/C2_split98.sparql	warmup	0.0	1.0	0.0	300.0
C2/C2_split99.sparql	stress	0.0	3.0	0.0	300.0
C2/C2_split99.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split0.sparql	stress	0.0	4.0	0.0	300.0
C3/C3_split0.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split1.sparql	stress	0.0	3.0	0.0	300.0
C3/C3_split1.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split10.sparql	stress	0.0	4.0	0.0	300.0
C3/C3_split10.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split11.sparql	stress	0.0	2.0	0.0	300.0
C3/C3_split11.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split12.sparql	stress	0.0	3.0	0.0	300.0
C3/C3_split12.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split13.sparql	stress	0.0	2.0	0.0	300.0
C3/C3_split13.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split14.sparql	stress	0.0	2.0	0.0	300.0
C3/C3_split14.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split15.sparql	stress	0.0	5.0	0.0	300.0
C3/C3_split15.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split16.sparql	stress	0.0	3.0	0.0	300.0
C3/C3_split16.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split17.sparql	stress	0.0	3.0	0.0	300.0
C3/C3_split17.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split18.sparql	stress	0.0	3.0	0.0	300.0
C3/C3_split18.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split19.sparql	stress	0.0	2.0	0.0	300.0
C3/C3_split19.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split2.sparql	stress	0.0	4.0	0.0	300.0
C3/C3_split2.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split20.sparql	stress	0.0	2.0	0.0	300.0
C3/C3_split20.sparql	warmup	0.0	1.0	0.0	300.0
C3/C3_split21.sparql	stress	0.0	4.0	0.0	300.0
C3/C3_split21.sparql	warmup	0.0	1.0	0.0	300.0
